train_number,date,sequence,is_origin,is_destination,station_code,station_name,scheduled_arrival_minutes,scheduled_departure_minutes,dwell_time_scheduled_mins,inter_station_scheduled_mins,platform_num,day_of_week,scheduled_hour,scheduled_departure_hour,delay_arrival_minutes,prev_delay_arrival,prev_delay_departure,delay_trend,journey_max_delay_so_far,journey_avg_delay_so_far,remaining_stations_count,remaining_scheduled_mins,next_delay,target_delay_delta
10019,2024-01-19,5,0,0,PUNE,PUNE Station,735,735.5726838079303,0.5726838079302583,97.50143829365555,7,4,12,12,5,3,3,1,3,1,1,249,0.0,-5.0
10020,2024-01-15,1,1,0,AMI,AMI Station,276,280.8368766564392,4.836876656439214,0.0,9,0,4,4,17,0,0,0,17,17,8,465,15.0,-2.0
10020,2024-01-15,2,0,0,BSL,BSL Station,732,734.8675769274731,2.8675769274731175,141.59418675308638,3,0,12,12,15,17,17,17,17,17,7,9,4.0,-11.0
10020,2024-01-15,3,0,0,HDP,HDP Station,653,654.8415439620103,1.841543962010287,124.17092739533773,8,0,10,10,4,15,15,-2,17,16,6,88,0.0,-4.0
10020,2024-01-15,4,0,0,JP,JP Station,1365,1368.454028023494,3.454028023493979,79.31703300623806,8,0,22,22,0,4,4,-11,17,12,5,816,7.0,7.0
10020,2024-01-15,5,0,0,MAS,MAS Station,1052,1054.6946294598465,2.6946294598464573,57.369983572316706,6,0,17,17,7,0,0,-4,17,9,4,1129,0.0,-7.0
10020,2024-01-15,6,0,0,MUMBAI,MUMBAI Station,938,941.0511252023888,3.051125202388839,74.60053537882716,5,0,15,15,0,7,7,7,17,8,3,1243,4.0,4.0
10020,2024-01-15,7,0,0,BPL,BPL Station,37,41.05205959725883,4.052059597258834,123.79273995389394,3,0,0,0,4,0,0,-7,17,7,2,704,2.0,-2.0
10020,2024-01-15,8,0,0,NGP,NGP Station,485,487.7847314834669,2.7847314834668824,79.42675993325676,4,0,8,8,2,4,4,4,17,6,1,256,1.0,-1.0
10021,2024-01-16,1,1,0,AMI,AMI Station,562,563.3615308529911,1.3615308529911316,0.0,5,1,9,9,2,0,0,0,2,2,4,123,0.0,-2.0
10021,2024-01-16,2,0,0,MUMBAI,MUMBAI Station,159,160.87005266349217,1.8700526634921637,105.786312237092,8,1,2,2,0,2,2,2,2,2,3,526,0.0,0.0
10021,2024-01-16,3,0,0,NGP,NGP Station,931,933.4054092474283,2.4054092474282927,92.67081809564564,2,1,15,15,0,0,0,-2,2,1,2,1194,0.0,0.0
10021,2024-01-16,4,0,0,AK,AK Station,515,516.3941084926466,1.394108492646597,72.20507796426863,4,1,8,8,0,0,0,0,2,0,1,170,12.0,12.0
10022,2024-01-17,1,1,0,NGP,NGP Station,443,448.66131875620704,5.661318756207031,0.0,3,2,7,7,7,0,0,0,7,7,13,769,6.0,-1.0
10022,2024-01-17,2,0,0,AMI,AMI Station,666,668.2393154099151,2.2393154099151147,85.27290525822008,2,2,11,11,6,7,7,7,7,7,12,546,4.0,-2.0
10022,2024-01-17,3,0,0,BSL,BSL Station,199,200.65229802731344,1.652298027313444,104.24542979011756,6,2,3,3,4,6,6,-1,7,6,11,1013,0.0,-4.0
10022,2024-01-17,4,0,0,HDP,HDP Station,995,996.4648710344741,1.4648710344740308,96.03445025365797,3,2,16,16,0,4,4,-2,7,5,10,217,0.0,0.0
10022,2024-01-17,5,0,0,JP,JP Station,1085,1089.3976641461131,4.397664146113058,82.56574193414198,2,2,18,18,0,0,0,-4,7,4,9,127,1.0,1.0
10022,2024-01-17,6,0,0,PUNE,PUNE Station,1404,1406.837943450316,2.8379434503161245,88.62418307130244,4,2,23,23,1,0,0,0,7,3,8,1248,0.0,-1.0
10022,2024-01-17,7,0,0,MAS,MAS Station,448,449.54571416572,1.5457141657200315,95.66598836880314,2,2,7,7,0,1,1,1,7,3,7,764,0.0,0.0
10022,2024-01-17,8,0,0,MUMBAI,MUMBAI Station,1162,1164.6798356936047,2.679835693604688,119.81452273699904,9,2,19,19,0,0,0,-1,7,2,6,50,0.0,0.0
10022,2024-01-17,9,0,0,BPL,BPL Station,345,347.38360326555124,2.3836032655512236,96.04899428720248,4,2,5,5,0,0,0,0,7,2,5,867,2.0,2.0
10023,2024-01-18,1,1,0,PUNE,PUNE Station,1108,1114.090837924924,6.090837924924077,0.0,5,3,18,18,0,0,0,0,0,0,9,701,0.0,0.0
10023,2024-01-18,2,0,0,NGP,NGP Station,792,792.0,0.0,99.30090922030364,1,3,13,13,0,0,0,0,0,0,8,1017,1.0,1.0
10023,2024-01-18,3,0,0,MAS,MAS Station,1429,1435.2359623198984,6.235962319898255,77.88570153993324,1,3,23,23,1,0,0,0,0,0,7,380,1.0,0.0
10023,2024-01-18,4,0,0,HDP,HDP Station,1162,1166.1992488802562,4.1992488802562224,66.17419721424388,1,3,19,19,1,1,1,1,1,0,6,647,0.0,-1.0
10023,2024-01-18,5,0,0,JP,JP Station,36,40.18958457098614,4.189584570986144,114.555045196386,4,3,0,0,0,1,1,0,1,0,5,333,5.0,5.0
10023,2024-01-18,6,0,0,BPL,BPL Station,411,414.2786512381302,3.278651238130157,103.6053075859096,5,3,6,6,5,0,0,-1,1,0,4,1398,3.0,-2.0
10023,2024-01-18,7,0,0,AMI,AMI Station,1109,1110.8030607833878,1.8030607833878336,87.1053869742856,8,3,18,18,3,5,5,5,5,1,3,700,0.0,-3.0
10023,2024-01-18,8,0,0,MUMBAI,MUMBAI Station,488,491.36860097438205,3.36860097438203,64.94821975269008,4,3,8,8,0,3,3,-2,5,1,2,1321,7.0,7.0
10023,2024-01-18,9,0,0,AK,AK Station,940,943.6838316581224,3.6838316581224113,133.30004689802166,2,3,15,15,7,0,0,-3,5,1,1,869,2.0,-5.0
10024,2024-01-19,1,1,0,AK,AK Station,440,444.2907102325396,4.2907102325396185,0.0,7,4,7,7,0,0,0,0,0,0,12,574,1.0,1.0
10024,2024-01-19,2,0,0,HDP,HDP Station,528,531.453500612645,3.453500612645001,56.81510763221699,7,4,8,8,1,0,0,0,0,0,11,486,0.0,-1.0
10024,2024-01-19,3,0,0,NGP,NGP Station,451,456.39868350272405,5.398683502724063,93.62043117407414,6,4,7,7,0,1,1,1,1,0,10,563,0.0,0.0
10024,2024-01-19,4,0,0,PUNE,PUNE Station,568,570.1897699174386,2.1897699174386234,96.28105935199719,6,4,9,9,0,0,0,-1,1,0,9,446,13.0,13.0
10024,2024-01-19,5,0,0,BSL,BSL Station,1116,1118.9403916427907,2.9403916427907384,94.81506358977137,3,4,18,18,13,0,0,0,1,0,8,1338,3.0,-10.0
10024,2024-01-19,6,0,0,BPL,BPL Station,988,991.2440049984963,3.244004998496298,72.87386861113701,8,4,16,16,3,13,13,13,13,2,7,26,0.0,-3.0
10024,2024-01-19,7,0,0,AMI,AMI Station,763,765.6506598801443,2.650659880144352,85.8195348542795,9,4,12,12,0,3,3,-10,13,2,6,251,5.0,5.0
10024,2024-01-19,8,0,0,MUMBAI,MUMBAI Station,920,924.079755936307,4.079755936307086,118.93007871893155,4,4,15,15,5,0,0,-3,13,2,5,94,4.0,-1.0
10024,2024-01-19,9,0,0,MAS,MAS Station,681,683.085325643521,2.0853256435209264,94.6186688165999,9,4,11,11,4,5,5,5,13,2,4,333,5.0,1.0
10025,2024-01-15,1,1,0,NGP,NGP Station,119,123.63541175951639,4.635411759516391,0.0,3,0,1,1,0,0,0,0,0,0,4,614,0.0,0.0
10025,2024-01-15,2,0,0,PUNE,PUNE Station,323,327.67385308004805,4.673853080048042,77.01468843848151,4,0,5,5,0,0,0,0,0,0,3,410,3.0,3.0
10025,2024-01-15,3,0,0,MAS,MAS Station,474,479.2162951215829,5.216295121582893,72.4471516048085,1,0,7,7,3,0,0,0,0,0,2,259,7.0,4.0
10025,2024-01-15,4,0,0,AK,AK Station,387,390.2847717543187,3.2847717543186965,101.53516132386144,6,0,6,6,7,3,3,3,3,1,1,346,9.0,2.0
10026,2024-01-16,1,1,0,AMI,AMI Station,1124,1127.643218471931,3.6432184719310463,0.0,3,1,18,18,6,0,0,0,6,6,13,157,2.0,-4.0
10026,2024-01-16,2,0,0,HDP,HDP Station,678,680.3009452471977,2.3009452471976366,58.10593865466409,1,1,11,11,2,6,6,6,6,6,12,603,2.0,0.0
10026,2024-01-16,3,0,0,JP,JP Station,1269,1272.602656923838,3.6026569238378605,93.12756245836556,7,1,21,21,2,2,2,-4,6,4,11,12,0.0,-2.0
10026,2024-01-16,4,0,0,PUNE,PUNE Station,589,592.1498583158536,3.1498583158536144,92.919232194263,4,1,9,9,0,2,2,0,6,3,10,692,0.0,0.0
10026,2024-01-16,5,0,0,NGP,NGP Station,744,745.5010308635248,1.501030863524794,87.99691847040094,3,1,12,12,0,0,0,-2,6,2,9,537,0.0,0.0
10026,2024-01-16,6,0,0,BSL,BSL Station,807,808.3961241090717,1.3961241090717627,51.269625309837686,4,1,13,13,0,0,0,0,6,2,8,474,0.0,0.0
10026,2024-01-16,7,0,0,MUMBAI,MUMBAI Station,522,524.2734585835915,2.273458583591467,92.0328857537902,7,1,8,8,0,0,0,0,6,1,7,759,0.0,0.0
10026,2024-01-16,8,0,0,AK,AK Station,14,17.10048607583731,3.100486075837308,100.31878435408198,9,1,0,0,0,0,0,0,6,1,6,1267,3.0,3.0
10026,2024-01-16,9,0,0,BPL,BPL Station,117,119.0939815876123,2.0939815876123093,73.2450403681248,3,1,1,1,3,0,0,0,6,1,5,1164,0.0,-3.0
10027,2024-01-17,1,1,0,NGP,NGP Station,1340,1342.9672919928773,2.967291992877248,0.0,9,2,22,22,0,0,0,0,0,0,6,1002,7.0,7.0
10027,2024-01-17,2,0,0,HDP,HDP Station,1017,1020.6892459591061,3.689245959106038,97.34464598844427,8,2,16,16,7,0,0,0,0,0,5,1325,1.0,-6.0
10027,2024-01-17,3,0,0,JP,JP Station,1267,1268.8578067518715,1.8578067518715748,59.6772835979356,2,2,21,21,1,7,7,7,7,3,4,1075,0.0,-1.0
10027,2024-01-17,4,0,0,AMI,AMI Station,438,438.0,0.0,62.851940804275785,8,2,7,7,0,1,1,-6,7,2,3,464,0.0,0.0
10027,2024-01-17,5,0,0,MAS,MAS Station,419,422.5438562225397,3.543856222539728,117.3684390894535,8,2,6,6,0,0,0,-1,7,2,2,483,0.0,0.0
10027,2024-01-17,6,0,0,MUMBAI,MUMBAI Station,1121,1125.9215245426026,4.921524542602669,130.3967578330851,3,2,18,18,0,0,0,0,7,1,1,1221,6.0,6.0
10028,2024-01-18,1,1,0,AK,AK Station,1260,1261.8081592088872,1.8081592088871685,0.0,5,3,21,21,7,0,0,0,7,7,10,668,0.0,-7.0
10028,2024-01-18,2,0,0,MUMBAI,MUMBAI Station,312,314.9324597657567,2.9324597657567,97.7977363894479,4,3,5,5,0,7,7,7,7,7,9,176,0.0,0.0
10028,2024-01-18,3,0,0,BSL,BSL Station,1099,1100.7919422594246,1.7919422594244843,101.92884679121342,3,3,18,18,0,0,0,-7,7,3,8,829,5.0,5.0
10028,2024-01-18,4,0,0,HDP,HDP Station,1423,1427.976396303412,4.976396303411939,63.441269724630956,6,3,23,23,5,0,0,0,7,2,7,505,0.0,-5.0
10028,2024-01-18,5,0,0,PUNE,PUNE Station,491,492.50104665155766,1.5010466515576337,79.90450157543565,9,3,8,8,0,5,5,5,7,3,6,1437,0.0,0.0
10028,2024-01-18,6,0,0,NGP,NGP Station,166,168.38393701134638,2.383937011346375,98.94718604381222,6,3,2,2,0,0,0,-5,7,2,5,322,0.0,0.0
10028,2024-01-18,7,0,0,JP,JP Station,604,607.6439965327298,3.6439965327298527,97.64882835638596,8,3,10,10,0,0,0,0,7,2,4,1324,0.0,0.0
10028,2024-01-18,8,0,0,MAS,MAS Station,946,947.9868078327163,1.9868078327163328,95.66575743092284,8,3,15,15,0,0,0,0,7,1,3,982,0.0,0.0
10028,2024-01-18,9,0,0,AMI,AMI Station,742,744.6636172618637,2.6636172618636453,78.11646502540086,5,3,12,12,0,0,0,0,7,1,2,1186,0.0,0.0
10029,2024-01-19,1,1,0,NGP,NGP Station,433,436.9755726830819,3.9755726830819027,0.0,8,4,7,7,1,0,0,0,1,1,7,16,2.0,1.0
10029,2024-01-19,2,0,0,AK,AK Station,1153,1155.9754018356164,2.975401835616317,85.56278192409387,3,4,19,19,2,1,1,1,1,1,6,736,1.0,-1.0
10029,2024-01-19,3,0,0,HDP,HDP Station,710,713.811303833722,3.81130383372202,107.69502109526627,9,4,11,11,1,2,2,1,2,1,5,1179,4.0,3.0
10029,2024-01-19,4,0,0,PUNE,PUNE Station,1139,1142.2314737474503,3.2314737474503796,79.28073109771904,8,4,18,18,4,1,1,-1,2,1,4,750,1.0,-3.0
10029,2024-01-19,5,0,0,BPL,BPL Station,952,953.6339442654029,1.6339442654029017,91.83729491296987,9,4,15,15,1,4,4,3,4,2,3,937,8.0,7.0
10029,2024-01-19,6,0,0,BSL,BSL Station,550,552.5452303257485,2.545230325748587,103.11220796505783,8,4,9,9,8,1,1,-3,4,1,2,1339,9.0,1.0
10029,2024-01-19,7,0,0,MAS,MAS Station,940,941.2028439051037,1.202843905103673,64.53680461514935,1,4,15,15,9,8,8,7,8,2,1,949,3.0,-6.0
10030,2024-01-15,1,1,0,MUMBAI,MUMBAI Station,1208,1212.4627964446736,4.462796444673645,0.0,8,0,20,20,9,0,0,0,9,9,12,568,3.0,-6.0
10030,2024-01-15,2,0,0,AMI,AMI Station,780,781.3193660101326,1.3193660101325746,87.80124569259632,5,0,13,13,3,9,9,9,9,9,11,996,5.0,2.0
10030,2024-01-15,3,0,0,PUNE,PUNE Station,157,159.46737415266392,2.467374152663931,122.79929058742786,7,0,2,2,5,3,3,-6,9,6,10,179,0.0,-5.0
10030,2024-01-15,4,0,0,BSL,BSL Station,1287,1291.090979770531,4.090979770531072,76.51559187376273,7,0,21,21,0,5,5,2,9,5,9,489,0.0,0.0
10030,2024-01-15,5,0,0,NGP,NGP Station,240,241.60367820870988,1.6036782087098937,77.52789130141586,2,0,4,4,0,0,0,-5,9,4,8,96,0.0,0.0
10030,2024-01-15,6,0,0,MAS,MAS Station,1331,1335.2098462650215,4.209846265021499,94.12099035759026,1,0,22,22,0,0,0,0,9,3,7,445,0.0,0.0
10030,2024-01-15,7,0,0,BPL,BPL Station,639,639.7000880944363,0.700088094436313,39.65133795204942,1,0,10,10,0,0,0,0,9,2,6,1137,0.0,0.0
10030,2024-01-15,8,0,0,JP,JP Station,397,400.4468815978897,3.4468815978897043,95.77464789439921,6,0,6,6,0,0,0,0,9,2,5,1379,4.0,4.0
10030,2024-01-15,9,0,0,HDP,HDP Station,248,248.8383010702151,0.8383010702150959,78.38444422992058,5,0,4,4,4,0,0,0,9,2,4,88,0.0,-4.0
10031,2024-01-16,1,1,0,BPL,BPL Station,732,735.3100860708674,3.3100860708674915,0.0,3,1,12,12,11,0,0,0,11,11,6,981,4.0,-7.0
10031,2024-01-16,2,0,0,MAS,MAS Station,905,908.0875265064282,3.0875265064282162,75.10431586546946,3,1,15,15,4,11,11,11,11,11,5,808,0.0,-4.0
10031,2024-01-16,3,0,0,AMI,AMI Station,480,482.68782471409116,2.6878247140911906,86.2775530449566,1,1,8,8,0,4,4,-7,11,7,4,1233,0.0,0.0
10031,2024-01-16,4,0,0,JP,JP Station,864,868.283190013024,4.283190013023967,115.74648780304281,3,1,14,14,0,0,0,-4,11,5,3,849,0.0,0.0
10031,2024-01-16,5,0,0,AK,AK Station,1374,1379.6629663389142,5.662966338914268,112.36031309152281,2,1,22,22,0,0,0,0,11,3,2,339,0.0,0.0
10031,2024-01-16,6,0,0,MUMBAI,MUMBAI Station,182,188.28623773980914,6.286237739809128,62.42941299913505,8,1,3,3,0,0,0,0,11,3,1,91,0.0,0.0
10032,2024-01-17,1,1,0,MAS,MAS Station,1246,1248.7740911208448,2.774091120844735,0.0,1,2,20,20,0,0,0,0,0,0,8,926,7.0,7.0
10032,2024-01-17,2,0,0,AMI,AMI Station,1237,1240.1607403416733,3.160740341673365,113.93381635309275,4,2,20,20,7,0,0,0,0,0,7,935,5.0,-2.0
10032,2024-01-17,3,0,0,JP,JP Station,884,890.0535174785581,6.053517478558135,90.55902910488919,6,2,14,14,5,7,7,7,7,3,6,1288,2.0,-3.0
10032,2024-01-17,4,0,0,MUMBAI,MUMBAI Station,146,148.61180590599935,2.6118059059993466,121.97294341009433,7,2,2,2,2,5,5,-2,7,4,5,586,1.0,-1.0
10032,2024-01-17,5,0,0,AK,AK Station,423,426.3434736375916,3.343473637591617,90.286465164212,4,2,7,7,1,2,2,-3,7,3,4,309,0.0,-1.0
10032,2024-01-17,6,0,0,NGP,NGP Station,764,766.9725447739678,2.972544773967766,97.94489218482906,7,2,12,12,0,1,1,-1,7,3,3,1408,0.0,0.0
10032,2024-01-17,7,0,0,BPL,BPL Station,962,963.9852423178263,1.9852423178262961,68.73195986858099,1,2,16,16,0,0,0,-1,7,2,2,1210,0.0,0.0
10032,2024-01-17,8,0,0,BSL,BSL Station,285,286.32797195811,1.3279719581100307,104.92519414933184,8,2,4,4,0,0,0,0,7,2,1,447,11.0,11.0
10033,2024-01-18,1,1,0,AK,AK Station,687,690.6825917084085,3.6825917084084474,0.0,6,3,11,11,11,0,0,0,11,11,6,677,4.0,-7.0
10033,2024-01-18,2,0,0,BPL,BPL Station,986,989.3806094922419,3.3806094922418604,99.35386343530867,1,3,16,16,4,11,11,11,11,11,5,378,2.0,-2.0
10033,2024-01-18,3,0,0,BSL,BSL Station,1399,1402.4201820834542,3.420182083454174,79.52911237426285,3,3,23,23,2,4,4,-7,11,7,4,1405,0.0,-2.0
10033,2024-01-18,4,0,0,HDP,HDP Station,265,267.97979226750226,2.9797922675022632,97.81045795130002,6,3,4,4,0,2,2,-2,11,5,3,1099,9.0,9.0
10033,2024-01-18,5,0,0,MAS,MAS Station,872,876.892882251071,4.892882251070987,53.70253911251551,9,3,14,14,9,0,0,-2,11,4,2,492,15.0,6.0
10033,2024-01-18,6,0,0,PUNE,PUNE Station,49,52.80458705842669,3.8045870584266885,96.13875414719104,4,3,0,0,15,9,9,9,11,5,1,1315,6.0,-9.0
10034,2024-01-19,1,1,0,MUMBAI,MUMBAI Station,690,694.3281884383505,4.328188438350507,0.0,6,4,11,11,11,0,0,0,11,11,10,720,0.0,-11.0
10034,2024-01-19,2,0,0,BPL,BPL Station,741,745.4279405452647,4.427940545264702,112.02311524494573,2,4,12,12,0,11,11,11,11,11,9,669,8.0,8.0
10034,2024-01-19,3,0,0,JP,JP Station,1103,1103.9305727528167,0.9305727528166043,94.23281955017298,3,4,18,18,8,0,0,-11,11,5,8,307,6.0,-2.0
10034,2024-01-19,4,0,0,AK,AK Station,889,893.4296875680641,4.42968756806413,100.26170840194587,5,4,14,14,6,8,8,8,11,6,7,521,4.0,-2.0
10034,2024-01-19,5,0,0,BSL,BSL Station,159,163.07348736713683,4.073487367136837,93.61166413216726,8,4,2,2,4,6,6,-2,11,6,6,1251,13.0,9.0
10034,2024-01-19,6,0,0,AMI,AMI Station,368,369.56025800462953,1.5602580046295282,109.50102190606937,2,4,6,6,13,4,4,-2,11,5,5,1042,6.0,-7.0
10034,2024-01-19,7,0,0,NGP,NGP Station,1338,1342.176900477655,4.176900477655063,52.12770666092429,7,4,22,22,6,13,13,9,13,7,4,72,7.0,1.0
10034,2024-01-19,8,0,0,MAS,MAS Station,341,343.79532880496873,2.795328804968743,57.64332188883356,2,4,5,5,7,6,6,-7,13,6,3,1069,2.0,-5.0
10034,2024-01-19,9,0,0,HDP,HDP Station,242,246.85356760894825,4.85356760894826,106.58949683863497,5,4,4,4,2,7,7,1,13,6,2,1168,0.0,-2.0
10035,2024-01-15,1,1,0,PUNE,PUNE Station,194,198.59031486124832,4.59031486124832,0.0,7,0,3,3,27,0,0,0,27,27,8,266,23.0,-4.0
10035,2024-01-15,2,0,0,NGP,NGP Station,317,318.31540915978314,1.3154091597831723,83.5155036200342,9,0,5,5,23,27,27,27,27,27,7,143,11.0,-12.0
10035,2024-01-15,3,0,0,AK,AK Station,228,232.21835967140882,4.218359671408829,77.47619935556867,6,0,3,3,11,23,23,-4,27,25,6,232,6.0,-5.0
10035,2024-01-15,4,0,0,BSL,BSL Station,142,143.5493976347919,1.5493976347918939,138.7553917611946,2,0,2,2,6,11,11,-12,27,20,5,318,4.0,-2.0
10035,2024-01-15,5,0,0,MAS,MAS Station,1383,1384.4205523823996,1.4205523823995398,95.2512265800385,1,0,23,23,4,6,6,-5,27,16,4,517,2.0,-2.0
10035,2024-01-15,6,0,0,MUMBAI,MUMBAI Station,227,230.27721990614629,3.277219906146278,99.20839458880096,9,0,3,3,2,4,4,-2,27,14,3,233,7.0,5.0
10035,2024-01-15,7,0,0,HDP,HDP Station,1434,1436.1676924308438,2.167692430843864,109.30794969182341,1,0,23,23,7,2,2,-2,27,12,2,466,5.0,-2.0
10035,2024-01-15,8,0,0,BPL,BPL Station,826,832.3617018535311,6.3617018535310965,81.79437128058007,7,0,13,13,5,7,7,5,27,11,1,1074,2.0,-3.0
10036,2024-01-16,1,1,0,BPL,BPL Station,1388,1391.58869771169,3.588697711689883,0.0,6,1,23,23,10,0,0,0,10,10,12,488,7.0,-3.0
10036,2024-01-16,2,0,0,AMI,AMI Station,1055,1059.4564119970653,4.456411997065292,122.0450645121382,2,1,17,17,7,10,10,10,10,10,11,821,14.0,7.0
10036,2024-01-16,3,0,0,NGP,NGP Station,327,328.64692266846373,1.6469226684637344,83.13177800824064,5,1,5,5,14,7,7,-3,10,8,10,109,0.0,-14.0
10036,2024-01-16,4,0,0,JP,JP Station,522,524.1838289968288,2.1838289968287112,86.74414187855412,5,1,8,8,0,14,14,7,14,10,9,1354,0.0,0.0
10036,2024-01-16,5,0,0,HDP,HDP Station,45,48.17852760908096,3.178527609080962,95.83460754506815,1,1,0,0,0,0,0,-14,14,7,8,391,12.0,12.0
10036,2024-01-16,6,0,0,MUMBAI,MUMBAI Station,1213,1215.6729461827026,2.6729461827026704,37.223829994802,8,1,20,20,12,0,0,0,14,6,7,663,4.0,-8.0
10036,2024-01-16,7,0,0,AK,AK Station,462,466.17690643184704,4.176906431847035,118.23753037789055,1,1,7,7,4,12,12,12,14,7,6,1414,2.0,-2.0
10036,2024-01-16,8,0,0,PUNE,PUNE Station,747,749.6434573129656,2.6434573129655385,93.84469528390461,4,1,12,12,2,4,4,-8,14,6,5,1129,1.0,-1.0
10036,2024-01-16,9,0,0,BSL,BSL Station,1391,1396.3235302272428,5.323530227242781,93.29521682473033,9,1,23,23,1,2,2,-2,14,6,4,485,0.0,-1.0
10037,2024-01-17,1,1,0,PUNE,PUNE Station,240,243.95777679089173,3.957776790891728,0.0,8,2,4,4,3,0,0,0,3,3,10,1061,4.0,1.0
10037,2024-01-17,2,0,0,MUMBAI,MUMBAI Station,599,600.9418615278812,1.9418615278812363,91.24631290861073,4,2,9,9,4,3,3,3,3,3,9,702,2.0,-2.0
10037,2024-01-17,3,0,0,AMI,AMI Station,100,103.2977279790078,3.297727979007798,68.21839767704391,2,2,1,1,2,4,4,1,4,3,8,1201,5.0,3.0
10037,2024-01-17,4,0,0,JP,JP Station,391,397.0354093288445,6.035409328844459,90.13599689119995,2,2,6,6,5,2,2,-2,4,3,7,910,0.0,-5.0
10037,2024-01-17,5,0,0,BPL,BPL Station,1389,1391.0735450859086,2.0735450859086297,86.59640666986897,6,2,23,23,0,5,5,3,5,3,6,1352,0.0,0.0
10037,2024-01-17,6,0,0,BSL,BSL Station,487,490.6717926216277,3.6717926216276906,97.42188102627844,9,2,8,8,0,0,0,-5,5,2,5,814,0.0,0.0
10037,2024-01-17,7,0,0,AK,AK Station,918,921.6932589991229,3.6932589991229143,79.88687280125117,6,2,15,15,0,0,0,0,5,2,4,383,0.0,0.0
10037,2024-01-17,8,0,0,MAS,MAS Station,1183,1186.6388308092896,3.6388308092895536,90.38295554831504,4,2,19,19,0,0,0,0,5,2,3,118,5.0,5.0
10037,2024-01-17,9,0,0,NGP,NGP Station,509,510.1350141073909,1.1350141073908517,117.84944325885145,8,2,8,8,5,0,0,0,5,1,2,792,0.0,-5.0
10038,2024-01-18,1,1,0,AMI,AMI Station,835,843.2438166844001,8.243816684400148,0.0,7,3,13,13,0,0,0,0,0,0,5,409,0.0,0.0
10038,2024-01-18,2,0,0,BSL,BSL Station,122,127.12940450677046,5.129404506770456,77.9915286852259,1,3,2,2,0,0,0,0,0,0,4,1122,0.0,0.0
10038,2024-01-18,3,0,0,MUMBAI,MUMBAI Station,824,827.8815974787199,3.8815974787199137,98.12954954476837,4,3,13,13,0,0,0,0,0,0,3,420,0.0,0.0
10038,2024-01-18,4,0,0,PUNE,PUNE Station,889,892.7307466603303,3.7307466603302877,103.15048826970221,4,3,14,14,0,0,0,0,0,0,2,355,8.0,8.0
10038,2024-01-18,5,0,0,JP,JP Station,730,734.0626315643419,4.062631564341873,51.33117786428038,3,3,12,12,8,0,0,0,0,0,1,514,5.0,-3.0
10039,2024-01-19,1,1,0,NGP,NGP Station,98,102.3824751678867,4.382475167886689,0.0,4,4,1,1,5,0,0,0,5,5,7,1218,7.0,2.0
10039,2024-01-19,2,0,0,JP,JP Station,314,316.5251624716062,2.5251624716062318,87.82047815409301,8,4,5,5,7,5,5,5,5,5,6,1002,0.0,-7.0
10039,2024-01-19,3,0,0,AMI,AMI Station,93,95.02056301311329,2.0205630131132835,114.26762799809987,5,4,1,1,0,7,7,2,7,6,5,1223,0.0,0.0
10039,2024-01-19,4,0,0,PUNE,PUNE Station,951,955.8717167968744,4.87171679687437,79.91640337984657,9,4,15,15,0,0,0,-7,7,4,4,365,0.0,0.0
10039,2024-01-19,5,0,0,AK,AK Station,656,658.7397022564475,2.7397022564474756,78.95356652845311,5,4,10,10,0,0,0,0,7,3,3,660,0.0,0.0
10039,2024-01-19,6,0,0,MAS,MAS Station,902,904.1179421323117,2.1179421323116876,78.12409355487351,4,4,15,15,0,0,0,0,7,2,2,414,5.0,5.0
10039,2024-01-19,7,0,0,MUMBAI,MUMBAI Station,760,762.6224039770112,2.6224039770112424,112.67246943718098,3,4,12,12,5,0,0,0,7,2,1,556,2.0,-3.0
10040,2024-01-15,1,1,0,MUMBAI,MUMBAI Station,429,429.3774275157887,0.3774275157887024,0.0,6,0,7,7,6,0,0,0,6,6,12,743,2.0,-4.0
10040,2024-01-15,2,0,0,BSL,BSL Station,976,976.6173031893736,0.6173031893736627,105.85869706986215,1,0,16,16,2,6,6,6,6,6,11,196,0.0,-2.0
10040,2024-01-15,3,0,0,NGP,NGP Station,170,173.37530030937754,3.3753003093775416,102.13446118272365,8,0,2,2,0,2,2,-4,6,4,10,1002,3.0,3.0
10040,2024-01-15,4,0,0,BPL,BPL Station,631,633.3733303038523,2.37333030385233,108.84476302994723,5,0,10,10,3,0,0,-2,6,2,9,541,6.0,3.0
10040,2024-01-15,5,0,0,PUNE,PUNE Station,976,977.3292203505983,1.3292203505983,111.16414093887815,7,0,16,16,6,3,3,3,6,2,8,196,0.0,-6.0
10040,2024-01-15,6,0,0,HDP,HDP Station,496,497.36244868579104,1.3624486857910285,82.25800595051199,3,0,8,8,0,6,6,3,6,3,7,676,0.0,0.0
10040,2024-01-15,7,0,0,MAS,MAS Station,1251,1256.1666305822305,5.166630582230537,95.12109728566519,2,0,20,20,0,0,0,-6,6,2,6,1361,11.0,11.0
10040,2024-01-15,8,0,0,AK,AK Station,123,126.08088063795867,3.08088063795867,148.46711234638175,5,0,2,2,11,0,0,0,6,2,5,1049,7.0,-4.0
10040,2024-01-15,9,0,0,AMI,AMI Station,844,849.8913540777673,5.891354077767293,103.9765684040507,3,0,14,14,7,11,11,11,11,3,4,328,10.0,3.0
